env,device,model,batch_size,iter_idx,iter_time_ms,imgs_per_sec,timestamp,environment,env_code,source_file
envA,cuda,resnet50,32,83,96.3,332.31,1763159544.9499402,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,84,97.64,327.73,1763159545.047779,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,85,95.57,334.84,1763159545.1436243,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,86,97.64,327.74,1763159545.2415285,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,87,103.77,308.37,1763159545.3456097,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,88,105.72,302.69,1763159545.4516575,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,89,106.26,301.15,1763159545.5581312,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,90,104.68,305.7,1763159545.6630623,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,91,45.38,705.15,1763159545.77175,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,92,99.62,321.23,1763159545.87159,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,93,96.55,331.44,1763159545.96833,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,94,96.75,330.76,1763159546.065223,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,95,96.38,332.03,1763159546.161826,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,96,97.15,329.37,1763159546.2592535,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,97,106.0,301.87,1763159546.3656676,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,98,104.96,304.87,1763159546.4711664,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,32,99,105.31,303.86,1763159546.5767434,RTX 4080,A,resnet50_b32.csv
envA,cuda,resnet50,64,0,199.29,321.14,1763159639.981783,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,1,81.29,787.34,1763159640.1866202,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,2,199.58,320.67,1763159640.3864317,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,3,200.61,319.03,1763159640.587268,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,4,200.69,318.91,1763159640.788151,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,5,199.92,320.13,1763159640.988304,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,6,200.23,319.62,1763159641.188738,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,7,200.21,319.66,1763159641.3891785,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,8,199.73,320.44,1763159641.5892084,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,9,200.66,318.95,1763159641.7900715,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,10,200.24,319.62,1763159641.9905512,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,11,80.57,794.35,1763159642.194615,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,12,200.58,319.07,1763159642.3954566,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,13,200.5,319.2,1763159642.5960927,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,14,200.62,319.02,1763159642.796903,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,15,199.94,320.1,1763159642.9970236,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,16,200.35,319.43,1763159643.1975875,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,17,199.96,320.06,1763159643.397761,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,18,200.06,319.9,1763159643.5980325,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,19,200.87,318.62,1763159643.7991047,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,20,199.71,320.46,1763159643.999035,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,21,80.42,795.79,1763159644.2029524,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,22,200.11,319.83,1763159644.4032795,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,23,203.42,314.61,1763159644.6068506,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,24,198.18,322.93,1763159644.805252,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,25,201.5,317.61,1763159645.0069966,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,26,199.58,320.67,1763159645.2069266,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,27,201.81,317.13,1763159645.40894,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,28,200.36,319.42,1763159645.6095226,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,29,200.75,318.81,1763159645.8104205,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,30,200.88,318.6,1763159646.01152,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,31,81.72,783.18,1763159646.216228,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,32,200.32,319.49,1763159646.4167602,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,33,201.05,318.32,1763159646.6180203,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,34,200.09,319.85,1763159646.818322,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,35,200.64,318.98,1763159647.0191686,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,36,199.95,320.09,1763159647.219359,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,37,200.44,319.3,1763159647.4201152,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,38,200.2,319.69,1763159647.62064,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,39,200.3,319.52,1763159647.8213673,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,40,200.18,319.71,1763159648.021767,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,41,80.54,794.67,1763159648.226283,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,42,200.01,319.99,1763159648.4264927,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,43,200.45,319.27,1763159648.6271834,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,44,200.44,319.3,1763159648.827823,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,45,201.5,317.62,1763159649.0295231,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,46,200.06,319.91,1763159649.229772,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,47,201.15,318.17,1763159649.431134,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,48,200.99,318.43,1763159649.6323233,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,49,200.46,319.27,1763159649.8329864,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,50,201.34,317.88,1763159650.0345235,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,51,80.36,796.42,1763159650.239217,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,52,202.49,316.06,1763159650.4419055,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,53,200.84,318.66,1763159650.6429636,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,54,200.15,319.76,1763159650.843366,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,55,201.23,318.05,1763159651.0447986,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,56,200.52,319.17,1763159651.2456818,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,57,200.69,318.9,1763159651.446586,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,58,201.04,318.34,1763159651.647846,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,59,200.25,319.6,1763159651.848318,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,60,201.39,317.78,1763159652.049947,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,61,82.23,778.28,1763159652.255528,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,62,198.31,322.73,1763159652.454013,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,63,201.28,317.96,1763159652.655507,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,64,199.48,320.84,1763159652.8552177,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,65,200.59,319.05,1763159653.0560715,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,66,200.19,319.7,1763159653.2564704,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,67,200.08,319.87,1763159653.4567862,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,68,200.21,319.66,1763159653.6572492,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,69,199.98,320.03,1763159653.8574314,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,70,201.69,317.32,1763159654.0593252,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,71,80.41,795.94,1763159654.262637,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,72,201.29,317.94,1763159654.4641345,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,73,200.28,319.55,1763159654.664564,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,74,199.97,320.06,1763159654.8647463,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,75,200.56,319.1,1763159655.0655146,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,76,200.3,319.52,1763159655.266014,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,77,200.21,319.67,1763159655.4664245,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,78,200.26,319.58,1763159655.6669009,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,79,200.05,319.92,1763159655.8671677,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,80,200.55,319.12,1763159656.0679345,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,81,80.49,795.17,1763159656.272057,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,82,200.41,319.35,1763159656.4726758,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,83,200.49,319.21,1763159656.6734223,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,84,200.74,318.83,1763159656.8744276,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,85,199.87,320.21,1763159657.0745194,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,86,203.15,315.03,1763159657.2778475,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,87,197.98,323.26,1763159657.4760494,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,88,200.12,319.81,1763159657.6763706,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,89,200.49,319.21,1763159657.8771589,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,90,200.98,318.44,1763159658.078353,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,91,80.14,798.6,1763159658.282621,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,92,202.04,316.77,1763159658.485279,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,93,200.02,319.97,1763159658.6855402,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,94,201.14,318.19,1763159658.8868926,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,95,201.05,318.34,1763159659.0881383,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,96,201.22,318.06,1763159659.289558,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,97,201.02,318.38,1763159659.4907532,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,98,201.01,318.39,1763159659.6919785,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet50,64,99,200.55,319.13,1763159659.892877,RTX 4080,A,resnet50_b64.csv
envA,cuda,resnet18,64,0,6520.06,9.82,1763161653.6751437,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,1,6835.15,9.36,1763161660.5108042,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,2,6309.34,10.14,1763161666.820251,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,3,6562.83,9.75,1763161673.3832002,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,4,6187.63,10.34,1763161679.570968,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,5,6237.99,10.26,1763161685.809141,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,6,6332.6,10.11,1763161692.141857,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,7,6093.59,10.5,1763161698.2356591,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,8,5953.9,10.75,1763161704.1897738,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,9,6432.7,9.95,1763161710.62259,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,10,6432.56,9.95,1763161717.0553482,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,11,6333.76,10.1,1763161723.3895855,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,12,6351.89,10.08,1763161729.7417014,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,13,6393.48,10.01,1763161736.1353953,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,14,6556.66,9.76,1763161742.692239,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,15,6644.65,9.63,1763161749.3370757,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,16,6420.37,9.97,1763161755.7575462,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,17,6472.29,9.89,1763161762.2301466,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,18,6437.28,9.94,1763161768.667658,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,19,6364.48,10.06,1763161775.0323331,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,20,6427.84,9.96,1763161781.4602866,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,21,6467.63,9.9,1763161787.928316,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,22,6382.08,10.03,1763161794.3105173,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,23,6268.0,10.21,1763161800.578766,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,24,6497.56,9.85,1763161807.0764377,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,25,6274.49,10.2,1763161813.3511028,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,26,6357.54,10.07,1763161819.7088263,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,27,6262.81,10.22,1763161825.9718158,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,28,6380.57,10.03,1763161832.3524938,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,29,6414.85,9.98,1763161838.7674465,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,30,6338.38,10.1,1763161845.105934,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,31,6421.67,9.97,1763161851.5279813,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,32,5950.84,10.75,1763161857.479009,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,33,6036.67,10.6,1763161863.5157883,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,34,6010.73,10.65,1763161869.5268075,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,35,5919.21,10.81,1763161875.446133,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,36,6000.9,10.67,1763161881.4471462,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,37,5989.25,10.69,1763161887.4365077,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,38,5871.94,10.9,1763161893.308554,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,39,5902.52,10.84,1763161899.2111862,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,40,5908.65,10.83,1763161905.1199434,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,41,5900.86,10.85,1763161911.02131,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,42,5946.33,10.76,1763161916.967819,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,43,5851.55,10.94,1763161922.819474,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,44,5765.44,11.1,1763161928.585145,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,45,5767.08,11.1,1763161934.3524146,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,46,5771.12,11.09,1763161940.1236403,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,47,5778.34,11.08,1763161945.9020977,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,48,5853.39,10.93,1763161951.755612,CPU,B,resnet18_b64.csv
envA,cuda,resnet18,64,49,5812.83,11.01,1763161957.568549,CPU,B,resnet18_b64.csv
envA,cuda,mobilenet_v2,128,0,473.65,270.24,1763167893.4060912,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,1,206.98,618.42,1763167893.8332856,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,2,466.25,274.53,1763167894.3041182,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,3,477.76,267.92,1763167894.7844298,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,4,450.66,284.03,1763167895.2355106,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,5,512.72,249.65,1763167895.7485597,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,6,489.6,261.44,1763167896.2404437,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,7,429.02,298.36,1763167896.669931,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,8,445.17,287.53,1763167897.1183722,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,9,486.84,262.92,1763167897.6065254,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,10,464.77,275.4,1763167898.073458,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,11,214.4,597.03,1763167898.54542,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,12,477.46,268.08,1763167899.0233269,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,13,466.28,274.51,1763167899.490957,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,14,489.08,261.71,1763167899.9827576,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,15,456.79,280.22,1763167900.444483,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,16,472.97,270.63,1763167900.9179063,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,17,491.42,260.47,1763167901.4098468,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,18,464.16,275.76,1763167901.875913,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,19,468.04,273.48,1763167902.347751,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,20,474.27,269.89,1763167902.8279846,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,21,199.08,642.94,1763167903.3037877,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,22,465.26,275.11,1763167903.7711992,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,23,552.51,231.67,1763167904.324229,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,24,477.5,268.06,1763167904.8052351,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,25,459.35,278.65,1763167905.2648933,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,26,484.72,264.07,1763167905.7594347,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,27,455.91,280.76,1763167906.226149,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,28,457.56,279.75,1763167906.6853974,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,29,456.93,280.13,1763167907.1426537,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,30,481.64,265.76,1763167907.6246865,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,31,221.65,577.49,1763167908.1168704,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,32,462.18,276.95,1763167908.5815034,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,33,484.19,264.36,1763167909.06611,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,34,479.76,266.8,1763167909.546164,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,35,471.06,271.73,1763167910.0176394,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,36,487.09,262.79,1763167910.5051315,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,37,478.4,267.56,1763167910.9861493,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,38,492.48,259.91,1763167911.4803338,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,39,479.2,267.11,1763167911.95997,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,40,483.58,264.69,1763167912.4439652,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,41,191.0,670.16,1763167912.926041,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,42,480.66,266.3,1763167913.4093466,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,43,485.89,263.43,1763167913.895814,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,44,464.65,275.47,1763167914.363394,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,45,473.77,270.17,1763167914.839457,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,46,503.46,254.24,1763167915.3434486,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,47,442.66,289.16,1763167915.7893465,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,48,483.56,264.71,1763167916.273356,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,49,507.38,252.28,1763167916.781181,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,50,495.64,258.25,1763167917.278399,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,51,266.21,480.82,1763167917.8104377,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,52,462.4,276.82,1763167918.2731557,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,53,474.6,269.7,1763167918.7517805,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,54,475.94,268.94,1763167919.230727,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,55,438.06,292.2,1763167919.678442,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,56,466.87,274.16,1763167920.1456776,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,57,436.16,293.47,1763167920.5821495,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,58,481.55,265.81,1763167921.0640204,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,59,474.15,269.96,1763167921.5383692,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,60,477.84,267.87,1763167922.0164273,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,61,173.36,738.33,1763167922.4933865,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,62,475.99,268.91,1763167922.9696202,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,mobilenet_v2,128,63,489.66,261.41,1763167923.4595091,T4 GPU,C,mobilenetv2_b128.csv
envA,cuda,resnet18,128,0,337.03,379.79,1763167560.9978151,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,1,156.15,819.7,1763167561.361967,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,2,211.7,604.62,1763167561.7146616,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,3,158.04,809.9,1763167562.3540237,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,4,143.93,889.31,1763167562.8870523,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,5,303.54,421.69,1763167563.2294154,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,6,129.33,989.72,1763167563.6061668,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,7,132.94,962.84,1763167564.0278995,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,8,128.27,997.91,1763167564.4076457,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,9,350.25,365.45,1763167564.7600672,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,10,140.6,910.35,1763167565.1246688,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,11,132.21,968.15,1763167565.566991,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,12,134.76,949.83,1763167566.0257697,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,13,342.25,373.99,1763167566.3699226,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,14,208.43,614.11,1763167566.7081664,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,15,259.56,493.15,1763167567.066728,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,16,126.22,1014.08,1763167567.589553,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,17,362.16,353.44,1763167567.953936,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,18,296.22,432.11,1763167568.2939312,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,19,185.18,691.21,1763167568.653241,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,20,128.78,993.93,1763167569.210821,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,21,139.76,915.84,1763167569.5660644,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,22,343.77,372.34,1763167569.9116764,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,23,213.59,599.27,1763167570.2707548,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,24,126.49,1011.97,1763167570.8288758,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,25,359.83,355.73,1763167571.1906974,T4 GPU,C,resnet18_b128.csv
envA,cuda,resnet18,128,26,351.61,364.04,1763167571.5428698,T4 GPU,C,resnet18_b128.csv
